Disaster_ID,Disaster_Type,Location,Magnitude,Date,Fatalities,Economic_Loss($)
5665,Tornado,China,5.742742949431754,2024-08-24 00:00:00,3200,583153135.3263404
5666,Banjir,Indonesia,8.003976020288714,2024-08-24 01:00:00,7376,129092260.77574214
5667,Kebakaran,China,8.58876720948829,2024-08-24 02:00:00,6555,343923070.6811147
5668,Angin Topan,Brazil,6.766533593217391,2024-08-24 03:00:00,4075,939743677.1613921
5669,Angin Topan,Brazil,3.344145940237225,2024-08-24 04:00:00,117,661937611.3902785
5670,Banjir,India,9.147049362122122,2024-08-24 05:00:00,9474,886494240.5385325
5671,Angin Topan,Japan,2.75667838379448,2024-08-24 06:00:00,8397,493499357.7803645
5672,Angin Topan,Brazil,7.794846442198473,2024-08-24 07:00:00,4789,587962878.4705931
5673,Tornado,Indonesia,1.366184672021963,2024-08-24 08:00:00,3,775385292.8441027
5674,Gempa Bumi,USA,8.02495156393234,2024-08-24 09:00:00,8087,373194594.79245746
5675,Kebakaran,Indonesia,4.965584627532087,2024-08-24 10:00:00,6217,912982935.7118424
5676,Banjir,Japan,8.129644616151165,2024-08-24 11:00:00,9593,162917643.4367019
5677,Kebakaran,India,1.3007392636667334,2024-08-24 12:00:00,1793,834618512.7731998
5678,Tornado,India,5.1224647535285435,2024-08-24 13:00:00,8754,111438209.8361232
5679,Tornado,India,3.6802845831001063,2024-08-24 14:00:00,4069,941428378.9246101
5680,Banjir,Japan,3.8090864652567733,2024-08-24 15:00:00,7446,864535610.5434763
5681,Banjir,Brazil,6.685410011623808,2024-08-24 16:00:00,3481,940583592.6779721
5682,Tornado,China,6.883392796759631,2024-08-24 17:00:00,3624,621653339.0450475
5683,Kebakaran,China,8.402323541795784,2024-08-24 18:00:00,5677,911664484.5222543
5684,Tornado,Japan,3.332720650709069,2024-08-24 19:00:00,3940,656851845.205608
5685,Kebakaran,Indonesia,5.274969574597988,2024-08-24 20:00:00,1952,349689409.83257866
5686,Gempa Bumi,China,9.432638309469773,2024-08-24 21:00:00,4753,339336206.1312304
5687,Tornado,Japan,4.06279050775896,2024-08-24 22:00:00,9020,234735626.39614427
5688,Gempa Bumi,USA,1.8168585585375672,2024-08-24 23:00:00,5223,79857615.92602932
5689,Banjir,China,4.212478875357302,2024-08-25 00:00:00,1449,909358329.1346947
5690,Angin Topan,India,3.1379543715759026,2024-08-25 01:00:00,4780,202043358.5153772
5691,Kebakaran,Japan,5.729969979310438,2024-08-25 02:00:00,8799,744013852.9320133
5692,Tornado,Japan,6.892057598003994,2024-08-25 03:00:00,5865,54236370.39203859
5693,Angin Topan,China,1.1189001532543308,2024-08-25 04:00:00,4066,947165187.2579261
5694,Tornado,Brazil,4.170546833749567,2024-08-25 05:00:00,2850,998424657.965807
5695,Angin Topan,China,3.357587475580922,2024-08-25 06:00:00,1915,760963826.4301137
5696,Kebakaran,Indonesia,4.245454318099745,2024-08-25 07:00:00,3688,801804589.4906621
5697,Kebakaran,Brazil,2.1994741087179284,2024-08-25 08:00:00,2531,720597267.8527523
5698,Tornado,Brazil,8.602259306877063,2024-08-25 09:00:00,2849,73829909.09384114
5699,Banjir,USA,4.266052451627633,2024-08-25 10:00:00,2253,725215313.0159305
5700,Banjir,USA,1.2855075881648834,2024-08-25 11:00:00,710,832446333.1310517
5701,Banjir,Japan,2.8582713710145438,2024-08-25 12:00:00,575,27135162.921201922
5702,Gempa Bumi,Japan,2.432229095083841,2024-08-25 13:00:00,2760,940758748.7775443
5703,Angin Topan,China,1.3637374486645468,2024-08-25 14:00:00,6272,221775918.84313944
5704,Tornado,USA,3.0657673834238963,2024-08-25 15:00:00,2015,654315581.5427743
5705,Gempa Bumi,Indonesia,7.919475832164684,2024-08-25 16:00:00,6613,163725777.6228197
5706,Angin Topan,Indonesia,3.5427796817092427,2024-08-25 17:00:00,7619,765650880.8346999
5707,Tornado,Brazil,6.143262259301417,2024-08-25 18:00:00,5251,783044515.0950564
5708,Angin Topan,China,7.311374750665189,2024-08-25 19:00:00,1877,139437041.88404647
5709,Tornado,USA,8.33594591618194,2024-08-25 20:00:00,3223,665090811.3780055
5710,Banjir,Brazil,3.669356753073308,2024-08-25 21:00:00,3010,782647475.920239
5711,Kebakaran,India,4.362397190855945,2024-08-25 22:00:00,7625,144956658.86516306
5712,Tornado,Japan,9.543342371090313,2024-08-25 23:00:00,4569,588816218.8291241
5713,Banjir,India,1.568376451356852,2024-08-26 00:00:00,3545,6655954.2384739
5714,Kebakaran,USA,1.1854897753598945,2024-08-26 01:00:00,7449,956899312.754193
5715,Kebakaran,USA,3.5015573618268543,2024-08-26 02:00:00,8676,580483186.9074686
5716,Kebakaran,Japan,6.36868294943231,2024-08-26 03:00:00,1458,849535470.863379
5717,Gempa Bumi,Indonesia,9.327290988500884,2024-08-26 04:00:00,216,122354187.67455517
5718,Gempa Bumi,Indonesia,8.980611610113115,2024-08-26 05:00:00,2501,212442824.58910984
5719,Banjir,Japan,6.671271641742336,2024-08-26 06:00:00,8656,340018559.04678
5720,Angin Topan,Japan,5.645052249483031,2024-08-26 07:00:00,2803,151906016.0090572
5721,Gempa Bumi,USA,8.236389542765064,2024-08-26 08:00:00,1516,810998835.01426
5722,Angin Topan,India,7.871948283473172,2024-08-26 09:00:00,1252,562830567.8122243
5723,Gempa Bumi,Brazil,1.4764140008801108,2024-08-26 10:00:00,3750,279985520.25357425
5724,Angin Topan,China,1.791945001094064,2024-08-26 11:00:00,8856,867439335.786526
5725,Gempa Bumi,China,4.376190785353091,2024-08-26 12:00:00,4138,339231966.0091533
5726,Banjir,USA,3.2035087542121974,2024-08-26 13:00:00,3215,384555086.77270186
5727,Banjir,China,8.847725698770041,2024-08-26 14:00:00,4248,618434242.2582256
5728,Angin Topan,Brazil,4.5382394262719945,2024-08-26 15:00:00,6046,362949253.464327
5729,Banjir,Brazil,4.836942949627609,2024-08-26 16:00:00,5352,416465989.29049754
5730,Tornado,Japan,9.631797559656375,2024-08-26 17:00:00,3478,45593693.03913903
5731,Tornado,Indonesia,5.595673916519982,2024-08-26 18:00:00,1176,120799129.59959729
5732,Kebakaran,China,7.870092405614372,2024-08-26 19:00:00,8818,479362860.45256704
5733,Banjir,Brazil,1.4294284295110438,2024-08-26 20:00:00,1,617694282.2762216
5734,Kebakaran,USA,3.7640362276166934,2024-08-26 21:00:00,7013,694519774.9902322
5735,Tornado,India,1.2581218589005139,2024-08-26 22:00:00,8855,720542445.9858446
5736,Kebakaran,Brazil,8.115504701377253,2024-08-26 23:00:00,4966,153267509.05933058
5737,Tornado,India,6.277860113783086,2024-08-27 00:00:00,6828,570749274.8541396
5738,Kebakaran,Indonesia,2.294193865983991,2024-08-27 01:00:00,9964,910286528.8883061
5739,Banjir,Brazil,9.740574344144905,2024-08-27 02:00:00,8123,590322661.9400008
5740,Angin Topan,USA,2.807345003878951,2024-08-27 03:00:00,439,890226238.2973543
5741,Kebakaran,Japan,9.98294721688633,2024-08-27 04:00:00,1128,190044585.99741396
5742,Gempa Bumi,China,2.4935123061656674,2024-08-27 05:00:00,6620,474774442.05151945
5743,Angin Topan,Brazil,9.62931589078908,2024-08-27 06:00:00,2248,750547715.9728351
5744,Tornado,Japan,3.6239832222343082,2024-08-27 07:00:00,104,766507554.8101958
5745,Gempa Bumi,USA,3.386431960517415,2024-08-27 08:00:00,1928,399353507.60077184
5746,Gempa Bumi,Japan,3.82474477434746,2024-08-27 09:00:00,2735,151859330.98297274
5747,Kebakaran,India,8.01846601486972,2024-08-27 10:00:00,7573,692221264.5163155
5748,Kebakaran,USA,5.999015863570964,2024-08-27 11:00:00,8703,115367687.94415504
5749,Gempa Bumi,USA,4.5086681677621225,2024-08-27 12:00:00,7215,602105332.0913213
5750,Gempa Bumi,USA,6.7615418121126405,2024-08-27 13:00:00,7114,828301566.1078491
5751,Gempa Bumi,China,8.308611503396332,2024-08-27 14:00:00,7903,85385461.50540683
5752,Angin Topan,Japan,7.9506948967708135,2024-08-27 15:00:00,2767,341779339.7926207
5753,Banjir,China,4.499978404260343,2024-08-27 16:00:00,2522,257452255.33718923
5754,Kebakaran,India,9.655981855199089,2024-08-27 17:00:00,1056,141707090.4853087
5755,Kebakaran,USA,3.4724944031602902,2024-08-27 18:00:00,5685,845574316.3948307
5756,Tornado,USA,9.56984906423136,2024-08-27 19:00:00,4200,489056535.77442497
5757,Tornado,India,9.552117319048309,2024-08-27 20:00:00,7993,817252976.585293
5758,Angin Topan,Indonesia,6.305969530663887,2024-08-27 21:00:00,6319,816767280.3854083
5759,Gempa Bumi,Brazil,4.841922819260232,2024-08-27 22:00:00,9043,815115617.7783419
5760,Gempa Bumi,India,8.123200261573361,2024-08-27 23:00:00,1947,200466892.63334486
5761,Kebakaran,Indonesia,3.5438740176120698,2024-08-28 00:00:00,5342,833964397.8921579
5762,Angin Topan,Indonesia,9.50729055788332,2024-08-28 01:00:00,4754,694885802.2386789
5763,Tornado,India,6.205097507108475,2024-08-28 02:00:00,1193,302927659.09699404
5764,Angin Topan,Indonesia,4.578876501743909,2024-08-28 03:00:00,9342,326565064.3752406
5765,Gempa Bumi,China,9.603730931284607,2024-08-28 04:00:00,5797,997180777.3561854
5766,Gempa Bumi,Japan,9.55344804845472,2024-08-28 05:00:00,7168,262283090.25997403
5767,Banjir,India,5.994606105683602,2024-08-28 06:00:00,9844,209995392.75980774
5768,Angin Topan,Japan,1.7985283658468487,2024-08-28 07:00:00,9068,370836256.5466687
5769,Gempa Bumi,USA,1.877573275370033,2024-08-28 08:00:00,2857,448734981.4599308
5770,Gempa Bumi,Brazil,5.991396052135733,2024-08-28 09:00:00,9627,439865269.10153174
5771,Tornado,India,4.088178773838408,2024-08-28 10:00:00,4224,479878113.8872263
5772,Kebakaran,India,5.364446090978263,2024-08-28 11:00:00,7814,420352804.8339839
5773,Angin Topan,India,8.965358423199831,2024-08-28 12:00:00,3709,447837205.0046008
5774,Tornado,Brazil,5.291041899156675,2024-08-28 13:00:00,3468,17288270.772224776
5775,Gempa Bumi,China,6.775438038170336,2024-08-28 14:00:00,6569,70626542.62707895
5776,Banjir,Indonesia,7.587553784740166,2024-08-28 15:00:00,9581,565745136.5177964
5777,Kebakaran,Japan,6.719094100715519,2024-08-28 16:00:00,7673,13562587.923382418
5778,Kebakaran,India,5.350952820785247,2024-08-28 17:00:00,2448,890634980.1397405
5779,Kebakaran,India,1.56960435303029,2024-08-28 18:00:00,736,892589198.9845098
5780,Kebakaran,China,9.062814766429932,2024-08-28 19:00:00,3084,296190415.8050748
5781,Gempa Bumi,Indonesia,4.4511059829325434,2024-08-28 20:00:00,2215,726437828.7982394
5782,Gempa Bumi,China,3.987351787370451,2024-08-28 21:00:00,7156,530647068.43150944
5783,Kebakaran,India,9.24557786172175,2024-08-28 22:00:00,4021,826839999.4322798
5784,Angin Topan,Japan,9.095327799297003,2024-08-28 23:00:00,5783,61109788.06512913
5785,Kebakaran,USA,1.764636022317581,2024-08-29 00:00:00,8880,539056038.6110499
5786,Angin Topan,USA,2.2659948003158052,2024-08-29 01:00:00,1978,906302937.7845501
5787,Banjir,Brazil,8.358330718201138,2024-08-29 02:00:00,4072,372725823.5648437
5788,Tornado,Indonesia,1.032399245888794,2024-08-29 03:00:00,6529,120013461.65108451
5789,Kebakaran,Indonesia,9.102073315124185,2024-08-29 04:00:00,717,179369173.11173862
5790,Banjir,USA,3.807553575009492,2024-08-29 05:00:00,8581,503747619.19649243
5791,Tornado,Japan,5.870787567824061,2024-08-29 06:00:00,9092,247915338.00236094
5792,Angin Topan,Brazil,9.148542710999656,2024-08-29 07:00:00,3257,61191992.875856176
5793,Kebakaran,Brazil,3.6713516838094513,2024-08-29 08:00:00,9286,956079052.9978621
5794,Kebakaran,Indonesia,8.468129847040828,2024-08-29 09:00:00,6654,657436462.8083425
5795,Angin Topan,Japan,8.003869070323045,2024-08-29 10:00:00,4024,452828165.23034763
5796,Angin Topan,India,5.736365515603581,2024-08-29 11:00:00,6153,203896975.238931
5797,Kebakaran,China,7.861005613634613,2024-08-29 12:00:00,794,463488614.9994594
5798,Banjir,Japan,2.902786125861301,2024-08-29 13:00:00,5745,496896908.09432817
5799,Gempa Bumi,China,8.315129966268701,2024-08-29 14:00:00,8296,40430181.80675081
5800,Banjir,Japan,4.572761239749138,2024-08-29 15:00:00,5707,886542485.299601
5801,Kebakaran,USA,9.67725068379639,2024-08-29 16:00:00,858,85125451.85248256
5802,Kebakaran,India,8.853308410430298,2024-08-29 17:00:00,7618,31416020.709563415
5803,Tornado,Japan,9.677579591487396,2024-08-29 18:00:00,4290,274156578.61648744
5804,Banjir,India,8.967992060234028,2024-08-29 19:00:00,8525,421527089.2815915
5805,Banjir,USA,1.278683236027515,2024-08-29 20:00:00,5929,729558907.9219352
5806,Angin Topan,Japan,2.7207343396174273,2024-08-29 21:00:00,7620,411683233.38497794
5807,Kebakaran,India,2.556306503255784,2024-08-29 22:00:00,6325,789176683.6579548
5808,Gempa Bumi,China,8.610932813044453,2024-08-29 23:00:00,471,585297357.1875111
5809,Kebakaran,China,8.537728030191628,2024-08-30 00:00:00,3129,425620099.93419033
5810,Gempa Bumi,USA,3.1229391830675555,2024-08-30 01:00:00,4137,768041577.5396665
5811,Tornado,Brazil,1.5692189406594257,2024-08-30 02:00:00,7649,116088698.47786067
5812,Banjir,China,1.206356741171316,2024-08-30 03:00:00,8376,481413133.20193845
5813,Kebakaran,China,1.4543127346130538,2024-08-30 04:00:00,9640,325741959.2730205
5814,Banjir,Japan,9.323645317207923,2024-08-30 05:00:00,6515,39394405.30685043
5815,Gempa Bumi,Indonesia,7.634699712196727,2024-08-30 06:00:00,3709,477709888.7691503
5816,Angin Topan,India,6.63947842615612,2024-08-30 07:00:00,4255,156876665.90667707
5817,Angin Topan,Indonesia,8.389362716570668,2024-08-30 08:00:00,1517,787231934.28999
5818,Kebakaran,USA,4.427403132354545,2024-08-30 09:00:00,5253,109316007.9106821
5819,Angin Topan,Brazil,3.8987866639498794,2024-08-30 10:00:00,1555,749453004.9668146
5820,Banjir,Indonesia,4.931217935447998,2024-08-30 11:00:00,670,891952684.0917013
5821,Gempa Bumi,USA,5.435740894442855,2024-08-30 12:00:00,7417,728879274.3432975
5822,Angin Topan,China,8.786918884082443,2024-08-30 13:00:00,3305,640479647.6185035
5823,Kebakaran,USA,7.436552631636639,2024-08-30 14:00:00,2430,860429997.4359549
5824,Gempa Bumi,China,3.667392211768378,2024-08-30 15:00:00,2093,106783748.06779592
5825,Angin Topan,Japan,3.203702323857482,2024-08-30 16:00:00,160,467806333.8998598
5826,Kebakaran,USA,3.4912528253316615,2024-08-30 17:00:00,5670,585666086.0318234
5827,Banjir,Indonesia,1.2769294931805084,2024-08-30 18:00:00,6632,804352748.704581
5828,Tornado,Indonesia,9.549860359038004,2024-08-30 19:00:00,5637,182414512.5787141
5829,Tornado,India,6.044814609138527,2024-08-30 20:00:00,5390,477354415.4666872
5830,Angin Topan,China,2.4295006396787224,2024-08-30 21:00:00,3520,323701036.4794176
5831,Tornado,China,7.302258062141333,2024-08-30 22:00:00,3423,365800822.76560163
5832,Tornado,Indonesia,1.5582355617125545,2024-08-30 23:00:00,117,251550133.72378144
5833,Angin Topan,China,5.498435722143582,2024-08-31 00:00:00,3577,516066862.35018086
5834,Angin Topan,Indonesia,6.5736241404018125,2024-08-31 01:00:00,7395,938721847.0686275
5835,Gempa Bumi,Indonesia,1.8244133488785526,2024-08-31 02:00:00,2453,513099970.6210306
5836,Kebakaran,Indonesia,3.3364430150699533,2024-08-31 03:00:00,8360,434959328.53820956
5837,Banjir,China,1.4444703997499593,2024-08-31 04:00:00,6306,558557144.5854813
5838,Kebakaran,USA,1.801836222337807,2024-08-31 05:00:00,1532,817045097.9005046
5839,Gempa Bumi,USA,9.851365898680882,2024-08-31 06:00:00,276,648259543.5277865
5840,Kebakaran,China,8.224805989357925,2024-08-31 07:00:00,9506,518798801.0205989
5841,Tornado,USA,6.051498469905415,2024-08-31 08:00:00,9055,765064719.1895437
5842,Angin Topan,Japan,5.662176505297165,2024-08-31 09:00:00,3306,186960234.7762466
5843,Kebakaran,Brazil,4.648915202592494,2024-08-31 10:00:00,4530,349840128.9597611
5844,Angin Topan,Japan,8.587429577894422,2024-08-31 11:00:00,3475,797419477.8873073
5845,Tornado,China,4.356929012423755,2024-08-31 12:00:00,0,901414744.1986915
5846,Angin Topan,China,6.250271003727088,2024-08-31 13:00:00,5168,737181448.095861
5847,Banjir,India,4.059554925065344,2024-08-31 14:00:00,2628,1104421.0964471267
5848,Tornado,India,7.788851305594257,2024-08-31 15:00:00,7851,368565986.1968637
5849,Banjir,USA,4.185597933909931,2024-08-31 16:00:00,7773,476596799.42162347
5850,Kebakaran,Brazil,3.6832665426075484,2024-08-31 17:00:00,3589,442868006.96836364
5851,Kebakaran,Brazil,7.129777448592998,2024-08-31 18:00:00,6405,765001505.5374094
5852,Kebakaran,Japan,2.2081324882744813,2024-08-31 19:00:00,9993,267367536.42176792
5853,Tornado,China,6.529373345914432,2024-08-31 20:00:00,2384,442012415.8613333
5854,Angin Topan,China,3.503786655432531,2024-08-31 21:00:00,2916,910522171.8510845
5855,Kebakaran,Indonesia,3.619223518898659,2024-08-31 22:00:00,4736,757000374.1926514
5856,Angin Topan,Brazil,9.006038145266032,2024-08-31 23:00:00,7655,700664146.3654854
5857,Angin Topan,China,7.884267647820347,2024-09-01 00:00:00,8416,838277248.0698802
5858,Angin Topan,Japan,8.099469910622638,2024-09-01 01:00:00,1557,726127289.2096334
5859,Kebakaran,China,3.941993206919288,2024-09-01 02:00:00,8525,639166781.8482126
5860,Tornado,China,1.5832237763561765,2024-09-01 03:00:00,2209,547260891.6719806
5861,Gempa Bumi,India,9.172687207080894,2024-09-01 04:00:00,2238,162345014.55681953
5862,Banjir,China,9.994303324998555,2024-09-01 05:00:00,3362,342193196.7274503
5863,Banjir,Brazil,5.287954208915323,2024-09-01 06:00:00,1762,304300593.9987723
5864,Gempa Bumi,Indonesia,1.6555524765981746,2024-09-01 07:00:00,6025,949731948.8705984
5865,Angin Topan,India,8.756533327466933,2024-09-01 08:00:00,4866,526481365.18025625
5866,Kebakaran,Brazil,2.030922076486761,2024-09-01 09:00:00,9865,272628863.15604115
5867,Angin Topan,India,9.172947113629224,2024-09-01 10:00:00,1000,4008508.6818991685
5868,Gempa Bumi,India,5.797174516585017,2024-09-01 11:00:00,2673,817165644.474867
5869,Tornado,Japan,1.5491625908773363,2024-09-01 12:00:00,4324,78710177.48906897
5870,Banjir,China,4.421559377061326,2024-09-01 13:00:00,6349,506106807.6305301
5871,Kebakaran,Japan,6.926684802450563,2024-09-01 14:00:00,2185,693494012.8593416
5872,Banjir,USA,1.4656721590853046,2024-09-01 15:00:00,7368,796299212.7982843
5873,Angin Topan,USA,6.1253382483972825,2024-09-01 16:00:00,3732,711407105.9425209
5874,Angin Topan,Brazil,1.5764364127321455,2024-09-01 17:00:00,2155,647436289.9234823
5875,Gempa Bumi,Indonesia,1.5799355799794919,2024-09-01 18:00:00,4654,828633991.9193727
5876,Tornado,Indonesia,8.961783442603085,2024-09-01 19:00:00,2435,666320611.7172204
5877,Angin Topan,Japan,3.140785271950306,2024-09-01 20:00:00,9042,731427338.5757242
5878,Kebakaran,USA,4.242938151733645,2024-09-01 21:00:00,4970,523854388.3505714
5879,Banjir,Japan,7.131627958130921,2024-09-01 22:00:00,3987,48869809.52726108
5880,Banjir,Brazil,6.079640752402975,2024-09-01 23:00:00,1861,348231144.14363265
5881,Angin Topan,India,5.619719132986944,2024-09-02 00:00:00,5406,539699582.3271178
5882,Gempa Bumi,Indonesia,1.5250716529965982,2024-09-02 01:00:00,4795,32843248.84028671
5883,Gempa Bumi,India,9.941423925935513,2024-09-02 02:00:00,9817,67895293.38320433
5884,Kebakaran,USA,3.851628574758343,2024-09-02 03:00:00,5788,669983248.7006503
5885,Gempa Bumi,China,6.182556196102693,2024-09-02 04:00:00,7910,798255978.9364847
5886,Kebakaran,China,1.5587303354696793,2024-09-02 05:00:00,5206,868604990.1280165
5887,Tornado,USA,9.273384308527003,2024-09-02 06:00:00,5925,644635836.0262008
5888,Angin Topan,Japan,8.13312005328548,2024-09-02 07:00:00,2935,193411962.1075298
5889,Banjir,Indonesia,5.224063858504669,2024-09-02 08:00:00,9792,464760056.2998514
5890,Angin Topan,China,6.584543003387555,2024-09-02 09:00:00,1950,979275215.7580147
5891,Banjir,Brazil,8.121239414554086,2024-09-02 10:00:00,8603,853150580.661941
5892,Kebakaran,India,6.210857668730879,2024-09-02 11:00:00,488,692577070.0881085
5893,Kebakaran,Indonesia,5.6140878595227415,2024-09-02 12:00:00,7902,952535946.641988
5894,Angin Topan,Brazil,4.89425646445347,2024-09-02 13:00:00,3949,794789657.6588384
5895,Banjir,China,6.2574061815270365,2024-09-02 14:00:00,8703,921996392.2120854
5896,Kebakaran,Japan,6.813757904249922,2024-09-02 15:00:00,1497,9436029.1236382
5897,Banjir,USA,9.606926059739145,2024-09-02 16:00:00,9741,687775396.2006003
5898,Angin Topan,India,7.233848310879628,2024-09-02 17:00:00,687,360724146.14056957
5899,Angin Topan,China,4.896387959684965,2024-09-02 18:00:00,6581,166866043.87989983
5900,Tornado,Japan,3.6181106618908965,2024-09-02 19:00:00,3646,981027078.5985768
5901,Banjir,India,3.390024937297339,2024-09-02 20:00:00,3332,81889479.65701255
5902,Kebakaran,Indonesia,9.975791287639261,2024-09-02 21:00:00,9970,966597481.2184091
5903,Tornado,Japan,2.741222299075602,2024-09-02 22:00:00,2696,153316769.7006964
5904,Kebakaran,Brazil,1.8727275801042071,2024-09-02 23:00:00,5195,358138819.8096788
5905,Gempa Bumi,Japan,4.837282712883483,2024-09-03 00:00:00,9999,869890313.9159952
5906,Banjir,India,2.727118155592281,2024-09-03 01:00:00,6141,890409349.01466
5907,Gempa Bumi,India,2.73783917166201,2024-09-03 02:00:00,9490,316452994.080182
5908,Tornado,India,7.329327158735679,2024-09-03 03:00:00,607,409607286.08914
5909,Kebakaran,India,2.960860391081022,2024-09-03 04:00:00,7214,740061432.8850385
5910,Tornado,China,8.68223917469756,2024-09-03 05:00:00,2768,821460982.4075092
5911,Angin Topan,Japan,7.63316626106262,2024-09-03 06:00:00,4352,754794176.2878814
5912,Banjir,Indonesia,7.028441605855297,2024-09-03 07:00:00,8894,169130752.41816014
5913,Kebakaran,Indonesia,7.896294812690882,2024-09-03 08:00:00,8082,129875868.0296224
5914,Kebakaran,Japan,6.552417909133998,2024-09-03 09:00:00,8669,453132431.1449744
5915,Kebakaran,India,5.803038819372647,2024-09-03 10:00:00,7222,227251439.68923438
5916,Angin Topan,Brazil,4.193761284944086,2024-09-03 11:00:00,6353,308827665.51958764
5917,Gempa Bumi,Indonesia,4.478589020083454,2024-09-03 12:00:00,5909,133390721.29565473
5918,Banjir,China,1.9535447866834195,2024-09-03 13:00:00,384,774904547.0490134
5919,Kebakaran,Brazil,1.158620477769229,2024-09-03 14:00:00,1188,191833426.12389114
5920,Kebakaran,USA,3.565505518904693,2024-09-03 15:00:00,9168,465867294.81994474
5921,Angin Topan,Indonesia,5.500996057571322,2024-09-03 16:00:00,7763,685122164.5169731
5922,Kebakaran,China,7.7488709706648216,2024-09-03 17:00:00,5581,795877989.4841132
5923,Tornado,USA,9.382731356501253,2024-09-03 18:00:00,195,506942679.70284003
5924,Banjir,China,9.067913544763755,2024-09-03 19:00:00,7369,892676392.0640088
5925,Banjir,India,4.585157343090264,2024-09-03 20:00:00,2916,85457604.70163435
5926,Banjir,China,1.925244601859463,2024-09-03 21:00:00,6288,900223766.703642
5927,Banjir,India,7.289018189299064,2024-09-03 22:00:00,7178,836734561.1404749
5928,Banjir,China,8.558592689062634,2024-09-03 23:00:00,7901,602611989.2803941
5929,Kebakaran,Japan,9.569853468235447,2024-09-04 00:00:00,7813,325232059.8488043
5930,Tornado,USA,6.212515176988172,2024-09-04 01:00:00,1169,779920219.2658387
5931,Gempa Bumi,China,6.038841361925156,2024-09-04 02:00:00,225,35502359.807182714
5932,Gempa Bumi,India,3.2823659646840917,2024-09-04 03:00:00,7390,995134930.0617076
5933,Banjir,Japan,9.990112755535785,2024-09-04 04:00:00,1935,633188694.9886289
5934,Kebakaran,India,2.140899126983725,2024-09-04 05:00:00,406,72694768.84846652
5935,Tornado,Japan,5.7823953967545085,2024-09-04 06:00:00,1420,644037076.9052488
5936,Kebakaran,India,7.270277631954007,2024-09-04 07:00:00,1733,488806559.6737157
5937,Banjir,Brazil,9.091909959386614,2024-09-04 08:00:00,1076,815706470.5564038
5938,Gempa Bumi,India,7.384886664625332,2024-09-04 09:00:00,1786,232236219.16883948
5939,Angin Topan,Brazil,1.3260847344949092,2024-09-04 10:00:00,8039,993699066.054324
5940,Kebakaran,Indonesia,2.7776418636884985,2024-09-04 11:00:00,7446,633681409.3760973
5941,Banjir,Japan,5.39358992786488,2024-09-04 12:00:00,3453,400798230.9058869
5942,Gempa Bumi,India,4.766224974740091,2024-09-04 13:00:00,2841,735165204.6919972
5943,Banjir,China,1.1736645515425834,2024-09-04 14:00:00,6546,604628979.9568665
5944,Kebakaran,USA,2.2395256534046193,2024-09-04 15:00:00,642,546172824.8370202
5945,Gempa Bumi,Brazil,9.864309237544557,2024-09-04 16:00:00,8409,988171004.7375191
5946,Tornado,Brazil,8.95254734247392,2024-09-04 17:00:00,622,896762024.9096963
5947,Gempa Bumi,Japan,8.515470372984211,2024-09-04 18:00:00,7750,332421692.7128732
5948,Tornado,India,4.082931498536505,2024-09-04 19:00:00,9682,661347945.4708956
5949,Angin Topan,Japan,9.92390093170056,2024-09-04 20:00:00,6712,6711710.976153132
5950,Gempa Bumi,USA,5.934874285629853,2024-09-04 21:00:00,1318,528482066.98865294
5951,Kebakaran,China,2.258806066834256,2024-09-04 22:00:00,4909,189688226.11984542
5952,Banjir,India,9.236534546781002,2024-09-04 23:00:00,181,690981465.7802286
5953,Banjir,USA,7.840712400042325,2024-09-05 00:00:00,1212,279626519.26430005
5954,Gempa Bumi,Japan,9.522387602418565,2024-09-05 01:00:00,9839,651701121.1771315
5955,Gempa Bumi,Brazil,2.5667189174251255,2024-09-05 02:00:00,2016,137833817.26982975
5956,Banjir,India,2.629934920190803,2024-09-05 03:00:00,355,252724420.39246774
5957,Tornado,USA,6.561240409618607,2024-09-05 04:00:00,4551,133115990.62222053
5958,Gempa Bumi,India,2.8025117429251334,2024-09-05 05:00:00,5436,615040405.3799702
5959,Angin Topan,Japan,4.302661051322696,2024-09-05 06:00:00,1526,784324569.9629301
5960,Tornado,Brazil,3.262987834207558,2024-09-05 07:00:00,450,210259887.55046475
5961,Tornado,Brazil,5.682705250084226,2024-09-05 08:00:00,8252,717882533.2788066
5962,Kebakaran,India,7.41562572474608,2024-09-05 09:00:00,157,759808164.2850988
5963,Banjir,Brazil,5.030729583093281,2024-09-05 10:00:00,700,150789400.42443174
5964,Kebakaran,India,8.60153325114752,2024-09-05 11:00:00,5967,457647946.87321734
5965,Gempa Bumi,India,3.2423593546869087,2024-09-05 12:00:00,5580,163130556.06873584
5966,Banjir,India,4.663768915263608,2024-09-05 13:00:00,2635,709481380.9597297
5967,Tornado,China,9.915927600378122,2024-09-05 14:00:00,171,489353559.4968985
5968,Banjir,Japan,5.06821281616611,2024-09-05 15:00:00,5968,901079056.1347673
5969,Tornado,USA,4.904731210382544,2024-09-05 16:00:00,5178,438904612.01219374
5970,Banjir,Brazil,4.60515445560069,2024-09-05 17:00:00,4232,486952165.91988474
5971,Angin Topan,Japan,7.309460715216686,2024-09-05 18:00:00,9217,269257626.96921456
5972,Banjir,Indonesia,9.800788086001788,2024-09-05 19:00:00,5267,402215849.8462495
5973,Gempa Bumi,Japan,6.419951602561295,2024-09-05 20:00:00,5708,12060850.516961183
